"link";"category";"common name";"species name";"country"
2;"European adder";"Vipera berus";"France"
2;"Meadow viper";"Vipera ursinii";"France"
1;"Common lancehead";"Bothrops atrox";"France (French Guiana)"
1;"Two-striped forest-pitviper";"Bothrops bilineatus";"France (French Guiana)"
1;"Brazil's lancehead";"Bothrops brazili";"France (French Guiana)"
2;"Speckled forest-pitviper";"Bothrops taeniatus";"France (French Guiana)"
1;"South American rattlesnake";"Crotalus durissus";"France (French Guiana)"
2;"Bushmaster";"Lachesis muta";"France (French Guiana)"
2;"South American coralsnake";"Micrurus lemniscatus";"France (French Guiana)"
2;"Coralsnakes";"Micrurus spp.";"France (French Guiana)"
2;"Aquatic coralsnake";"Micrurus surinamensis";"France (French Guiana)"
2;"Variable bush viper";"Atheris squamigera";"Gabon"
2;"Variable burrowing asp";"Atractaspis irregularis";"Gabon"
2;"Puff adder";"Bitis arietans";"Gabon"
1;"East African Gaboon viper";"Bitis gabonica";"Gabon"
1;"Rhinoceros viper";"Bitis nasicornis";"Gabon"
1;"Jameson's mamba";"Dendroaspis jamesoni";"Gabon"
2;"Banded water cobra";"Naja annulata";"Gabon"
1;"Forest cobra";"Naja melanoleuca";"Gabon"
1;"Black-necked spitting cobra";"Naja nigricollis";"Gabon"
2;"Gold's tree cobra";"Pseudohaje goldii";"Gabon"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Gabon"
1;"Puff adder";"Bitis arietans";"Gambia"
1;"Western green mamba";"Dendroaspis viridis";"Gambia"
2;"Boomslang";"Dispholidus typus";"Gambia"
1;"Joger's carpet viper";"Echis jogeri";"Gambia"
2;"West African brown spitting cobra";"Naja katiensis";"Gambia"
2;"Forest cobra";"Naja melanoleuca";"Gambia"
1;"Black-necked spitting cobra";"Naja nigricollis";"Gambia"
2;"Senegalese cobra";"Naja senegalensis";"Gambia"
1;"Levant viper";"Macrovipera lebetina";"Georgia"
1;"Nose-horned viper";"Vipera ammodytes";"Georgia"
2;"Steppe viper";"Vipera renardi";"Georgia"
2;"Adders";"Vipera spp.";"Georgia"
2;"Meadow viper";"Vipera ursinii";"Georgia"
2;"European adder";"Vipera berus";"Germany"
2;"West African bush viper";"Atheris chlorechis";"Ghana"
2;"Variable burrowing asp";"Atractaspis irregularis";"Ghana"
1;"Puff adder";"Bitis arietans";"Ghana"
2;"Rhinoceros viper";"Bitis nasicornis";"Ghana"
2;"West African Gaboon viper";"Bitis rhinoceros";"Ghana"
1;"Western green mamba";"Dendroaspis viridis";"Ghana"
2;"Boomslang";"Dispholidus typus";"Ghana"
1;"West African carpet viper";"Echis ocellatus";"Ghana"
2;"West African brown spitting cobra";"Naja katiensis";"Ghana"
2;"Forest cobra";"Naja melanoleuca";"Ghana"
1;"Black-necked spitting cobra";"Naja nigricollis";"Ghana"
1;"Senegalese cobra";"Naja senegalensis";"Ghana"
2;"Gold's tree cobra";"Pseudohaje goldii";"Ghana"
2;"Black tree cobra";"Pseudohaje nigra";"Ghana"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Ghana"
2;"Cyclades blunt-nosed viper";"Macrovipera schweizeri";"Greece"
2;"Ottoman viper";"Montivipera xanthina";"Greece"
1;"Nose-horned viper";"Vipera ammodytes";"Greece"
2;"European adder";"Vipera berus";"Greece"
2;"Meadow viper";"Vipera ursinii";"Greece"
2;"Common cantil";"Agkistrodon bilineatus";"Guatemala"
2;"Central American jumping pitviper";"Atropoides mexicanus";"Guatemala"
2;"Guatemalan jumping pitviper";"Atropoides occiduus";"Guatemala"
2;"Jumping pitvipers";"Atropoides spp.";"Guatemala"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Guatemala"
2;"Palm-pitvipers";"Bothriechis spp.";"Guatemala"
1;"Terciopelo";"Bothrops asper";"Guatemala"
2;"Godman's montane pitviper";"Cerrophidion godmani";"Guatemala"
1;"Middle American rattlesnake";"Crotalus simus";"Guatemala"
2;"Tzabcan rattlesnake";"Crotalus tzabcan";"Guatemala"
2;"Central American coralsnake";"Micrurus nigrocinctus";"Guatemala"
2;"Coralsnakes";"Micrurus spp.";"Guatemala"
2;"Rainforest hognosed pitviper";"Porthidium nasutum";"Guatemala"
2;"Slender hognosed pitviper";"Porthidium ophryomegas";"Guatemala"
2;"West African bush viper";"Atheris chlorechis";"Guinea"
2;"Variable burrowing asp";"Atractaspis irregularis";"Guinea"
1;"Puff adder";"Bitis arietans";"Guinea"
2;"Rhinoceros viper";"Bitis nasicornis";"Guinea"
2;"West African Gaboon viper";"Bitis rhinoceros";"Guinea"
1;"Black mamba";"Dendroaspis polylepis";"Guinea"
1;"Western green mamba";"Dendroaspis viridis";"Guinea"
2;"Boomslang";"Dispholidus typus";"Guinea"
1;"Joger's carpet viper";"Echis jogeri";"Guinea"
1;"West African brown spitting cobra";"Naja katiensis";"Guinea"
1;"Forest cobra";"Naja melanoleuca";"Guinea"
1;"Black-necked spitting cobra";"Naja nigricollis";"Guinea"
1;"Senegalese cobra";"Naja senegalensis";"Guinea"
2;"Black tree cobra";"Pseudohaje nigra";"Guinea"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Guinea"
1;"Puff adder";"Bitis arietans";"Guinea-Bissau"
2;"West African Gaboon viper";"Bitis rhinoceros";"Guinea-Bissau"
1;"Western green mamba";"Dendroaspis viridis";"Guinea-Bissau"
2;"Boomslang";"Dispholidus typus";"Guinea-Bissau"
1;"Joger's carpet viper";"Echis jogeri";"Guinea-Bissau"
1;"Forest cobra";"Naja melanoleuca";"Guinea-Bissau"
1;"Black-necked spitting cobra";"Naja nigricollis";"Guinea-Bissau"
1;"Senegalese cobra";"Naja senegalensis";"Guinea-Bissau"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Guinea-Bissau"
1;"Common lancehead";"Bothrops atrox";"Guyana"
1;"Two-striped forest-pitviper";"Bothrops bilineatus";"Guyana"
1;"Brazil's lancehead";"Bothrops brazili";"Guyana"
2;"Speckled forest-pitviper";"Bothrops taeniatus";"Guyana"
1;"South American rattlesnake";"Crotalus durissus";"Guyana"
2;"Bushmaster";"Lachesis muta";"Guyana"
2;"South American coralsnake";"Micrurus lemniscatus";"Guyana"
2;"Coralsnakes";"Micrurus spp.";"Guyana"
2;"Aquatic coralsnake";"Micrurus surinamensis";"Guyana"
2;"Common cantil";"Agkistrodon bilineatus";"Honduras"
2;"Central American jumping pitviper";"Atropoides mexicanus";"Honduras"
2;"Guatemalan jumping pitviper";"Atropoides occiduus";"Honduras"
2;"Jumping pitvipers";"Atropoides spp.";"Honduras"
2;"Honduran palm-pitviper";"Bothriechis marchi";"Honduras"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Honduras"
2;"Palm-pitvipers";"Bothriechis spp.";"Honduras"
1;"Terciopelo";"Bothrops asper";"Honduras"
2;"Godman's montane pitviper";"Cerrophidion godmani";"Honduras"
2;"Middle American rattlesnake";"Crotalus simus";"Honduras"
2;"Central American coralsnake";"Micrurus nigrocinctus";"Honduras"
2;"Coralsnakes";"Micrurus spp.";"Honduras"
2;"Rainforest hognosed pitviper";"Porthidium nasutum";"Honduras"
2;"Slender hognosed pitviper";"Porthidium ophryomegas";"Honduras"
2;"European adder";"Vipera berus";"Hungary"
2;"Meadow viper";"Vipera ursinii";"Hungary"
2;"Northeastern hill krait";"Bungarus bungaroides";"India"
1;"Indian krait";"Bungarus caeruleus";"India"
2;"Banded krait";"Bungarus fasciatus";"India"
2;"Lesser black krait";"Bungarus lividus";"India"
2;"Greater black krait";"Bungarus niger";"India"
2;"Sind krait";"Bungarus sindanus";"India"
2;"Wall's krait";"Bungarus walli";"India"
2;"White-lipped pitviper";"Cryptelytrops albolabris";"India"
2;"Bamboo pitviper";"Cryptelytrops erythrurus";"India"
2;"Nepal green pitviper";"Cryptelytrops septentrionalis";"India"
1;"Russell's viper";"Daboia russelii";"India"
1;"Saw-scaled viper";"Echis carinatus";"India"
2;"Himalayan pitviper";"Gloydius himalayanus";"India"
1;"Hump-nosed pitviper";"Hypnale hypnale";"India"
1;"Monocellate cobra";"Naja kaouthia";"India"
1;"Indian cobra";"Naja naja";"India"
2;"Central Asian cobra";"Naja oxiana";"India"
2;"Andaman cobra";"Naja sagittifera";"India"
2;"King cobra";"Ophiophagus hannah";"India"
2;"Jerdon's pitviper";"Protobothrops jerdonii";"India"
2;"Kaulback's lance-headed pitviper";"Protobothrops kaulbacki";"India"
2;"Brown-spotted pitviper";"Protobothrops mucrosquamatus";"India"
2;"Common bamboo pitviper";"Trimeresurus gramineus";"India"
2;"Malabarian pitviper";"Trimeresurus malabaricus";"India"
1;"Malayan krait";"Bungarus candidus";"Indonesia (except West Papua & Maluku)"
2;"Banded krait";"Bungarus fasciatus";"Indonesia (except West Papua & Maluku)"
2;"Red-headed krait";"Bungarus flaviceps";"Indonesia (except West Papua & Maluku)"
2;"Blue coralsnake";"Calliophis bivirgatus";"Indonesia (except West Papua & Maluku)"
2;"Striped coralsnake";"Calliophis intestinalis";"Indonesia (except West Papua & Maluku)"
1;"Malayan pitviper";"Calloselasma rhodostoma";"Indonesia (except West Papua & Maluku)"
1;"White-lipped pitviper";"Cryptelytrops albolabris";"Indonesia (except West Papua & Maluku)"
2;"White-lipped island pitviper";"Cryptelytrops insularis";"Indonesia (except West Papua & Maluku)"
2;"Shore pitviper";"Cryptelytrops purpureomaculatus";"Indonesia (except West Papua & Maluku)"
1;"Siamese Russell's viper";"Daboia siamensis";"Indonesia (except West Papua & Maluku)"
1;"Southern Indonesian spitting cobra";"Naja sputatrix";"Indonesia (except West Papua & Maluku)"
1;"Equatorial spitting cobra";"Naja sumatrana";"Indonesia (except West Papua & Maluku)"
2;"King cobra";"Ophiophagus hannah";"Indonesia (except West Papua & Maluku)"
2;"Sumatran pitviper";"Parias sumatranus";"Indonesia (except West Papua & Maluku)"
2;"North Philippine temple pitviper";"Tropidolaemus subannulatus";"Indonesia (except West Papua & Maluku)"
1;"Smooth-scaled death adder";"Acanthophis laevis";"Indonesia (West Papua & Maluku)"
2;"Rough-scaled death adder";"Acanthophis rugosus";"Indonesia (West Papua & Maluku)"
2;"New Guinea small-eyed snake";"Micropechis ikaheka";"Indonesia (West Papua & Maluku)"
2;"Taipan";"Oxyuranus scutellatus";"Indonesia (West Papua & Maluku)"
2;"Papuan blacksnake";"Pseudechis papuanus";"Indonesia (West Papua & Maluku)"
2;"Pygmy mulga snake";"Pseudechis rossignolii";"Indonesia (West Papua & Maluku)"
2;"Common brownsnake";"Pseudonaja textilis";"Indonesia (West Papua & Maluku)"
1;"Saw-scaled viper";"Echis carinatus";"Iran (Islamic Republic of)"
2;"MacMahon's viper";"Eristicophis macmahonii";"Iran (Islamic Republic of)"
2;"Caucasian pitviper";"Gloydius halys caucasicus";"Iran (Islamic Republic of)"
1;"Levant viper";"Macrovipera lebetina";"Iran (Islamic Republic of)"
2;"Caucasus viper";"Montivipera raddei";"Iran (Islamic Republic of)"
1;"Central Asian cobra";"Naja oxiana";"Iran (Islamic Republic of)"
1;"Persian horned viper";"Pseudocerastes persicus";"Iran (Islamic Republic of)"
2;"Adders";"Vipera spp.";"Iran (Islamic Republic of)"
2;"Morgan's desert cobra";"Walterinnesia morgani";"Iran (Islamic Republic of)"
2;"Arabian horned viper";"Cerastes gasperettii";"Iraq"
1;"Saw-scaled viper";"Echis carinatus";"Iraq"
1;"Levant viper";"Macrovipera lebetina";"Iraq"
2;"Field's horned viper";"Pseudocerastes fieldi";"Iraq"
2;"Persian horned viper";"Pseudocerastes persicus";"Iraq"
2;"Morgan's desert cobra";"Walterinnesia morgani";"Iraq"
2;"Israeli mole viper";"Atractaspis engaddensis";"Israel"
2;"Horned viper";"Cerastes cerastes";"Israel"
2;"Arabian horned viper";"Cerastes gasperettii";"Israel"
1;"Palestine viper";"Daboia palaestinae";"Israel"
1;"Burton's carpet viper";"Echis coloratus";"Israel"
2;"Field's horned viper";"Pseudocerastes fieldi";"Israel"
2;"Desert cobra";"Walterinnesia aegyptia";"Israel"
2;"Nose-horned viper";"Vipera ammodytes";"Italy"
1;"Asp viper";"Vipera aspis";"Italy"
2;"European adder";"Vipera berus";"Italy"
2;"Meadow viper";"Vipera ursinii";"Italy"
1;"Mamushi";"Gloydius blomhoffi";"Japan"
2;"Tsushima Island pitviper";"Gloydius tsushimaensis";"Japan"
2;"Elegant pitviper";"Protobothrops elegans";"Japan"
1;"Habu";"Protobothrops flavoviridis";"Japan"
2;"Japanese keelback";"Rhabdophis tigrinus";"Japan"
2;"Israeli mole viper";"Atractaspis engaddensis";"Jordan"
2;"Arabian horned viper";"Cerastes gasperettii";"Jordan"
1;"Palestine viper";"Daboia palaestinae";"Jordan"
1;"Burton's carpet viper";"Echis coloratus";"Jordan"
2;"Levant viper";"Macrovipera lebetina";"Jordan"
2;"Field's horned viper";"Pseudocerastes fieldi";"Jordan"
2;"Desert cobra";"Walterinnesia aegyptia";"Jordan"
1;"Saw-scaled viper";"Echis carinatus";"Kazakhstan"
1;"Halys pitviper";"Gloydius halys";"Kazakhstan"
2;"Steppe viper";"Vipera renardi";"Kazakhstan"
2;"Variable bush viper";"Atheris squamigera";"Kenya"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Kenya"
2;"False burrowing asp";"Atractaspis fallax";"Kenya"
2;"Variable burrowing asp";"Atractaspis irregularis";"Kenya"
1;"Puff adder";"Bitis arietans";"Kenya"
2;"East African Gaboon viper";"Bitis gabonica";"Kenya"
2;"Rhinoceros viper";"Bitis nasicornis";"Kenya"
1;"Eastern green mamba";"Dendroaspis angusticeps";"Kenya"
2;"Jameson's mamba";"Dendroaspis jamesoni";"Kenya"
1;"Black mamba";"Dendroaspis polylepis";"Kenya"
2;"Boomslang";"Dispholidus typus";"Kenya"
1;"East African carpet viper";"Echis pyramidum";"Kenya"
1;"Ashe's spitting cobra";"Naja ashei";"Kenya"
1;"Egyptian cobra";"Naja haje";"Kenya"
2;"Forest cobra";"Naja melanoleuca";"Kenya"
1;"Black-necked spitting cobra";"Naja nigricollis";"Kenya"
2;"Red spitting cobra";"Naja pallida";"Kenya"
2;"Gold's tree cobra";"Pseudohaje goldii";"Kenya"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Kenya"
2;"Usambara vine snake";"Thelotornis usambaricus";"Kenya"
1;"Arabian horned viper";"Cerastes gasperettii";"Kuwait"
2;"Morgan's desert cobra";"Walterinnesia morgani";"Kuwait"
1;"Halys pitviper";"Gloydius halys";"Kyrgyzstan"
2;"Steppe viper";"Vipera renardi";"Kyrgyzstan"
1;"Malayan krait";"Bungarus candidus";"Lao People's Democratic Republic"
2;"Banded krait";"Bungarus fasciatus";"Lao People's Democratic Republic"
1;"Many-banded krait";"Bungarus multicinctus";"Lao People's Democratic Republic"
1;"Malayan pitviper";"Calloselasma rhodostoma";"Lao People's Democratic Republic"
1;"White-lipped pitviper";"Cryptelytrops albolabris";"Lao People's Democratic Republic"
2;"Big-eyed pitviper";"Cryptelytrops macrops";"Lao People's Democratic Republic"
1;"Chinese cobra";"Naja atra";"Lao People's Democratic Republic"
2;"Monocellate cobra";"Naja kaouthia";"Lao People's Democratic Republic"
1;"Siamese spitting cobra";"Naja siamensis";"Lao People's Democratic Republic"
2;"King cobra";"Ophiophagus hannah";"Lao People's Democratic Republic"
2;"Jerdon's pitviper";"Protobothrops jerdonii";"Lao People's Democratic Republic"
2;"Brown-spotted pitviper";"Protobothrops mucrosquamatus";"Lao People's Democratic Republic"
2;"European adder";"Vipera berus";"Latvia"
1;"Palestine viper";"Daboia palaestinae";"Lebanon"
1;"Levant viper";"Macrovipera lebetina";"Lebanon"
1;"Puff adder";"Bitis arietans";"Lesotho"
2;"Rinkhals spitting cobra";"Hemachatus haemachatus";"Lesotho"
1;"Cape cobra";"Naja nivea";"Lesotho"
2;"West African bush viper";"Atheris chlorechis";"Liberia"
2;"Variable burrowing asp";"Atractaspis irregularis";"Liberia"
2;"Rhinoceros viper";"Bitis nasicornis";"Liberia"
2;"West African Gaboon viper";"Bitis rhinoceros";"Liberia"
1;"Western green mamba";"Dendroaspis viridis";"Liberia"
1;"Forest cobra";"Naja melanoleuca";"Liberia"
1;"Black-necked spitting cobra";"Naja nigricollis";"Liberia"
2;"Black tree cobra";"Pseudohaje nigra";"Liberia"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Liberia"
1;"Horned viper";"Cerastes cerastes";"Libyan Arab Jamahiriya"
2;"Desert viper";"Daboia deserti";"Libyan Arab Jamahiriya"
1;"East African carpet viper";"Echis pyramidum";"Libyan Arab Jamahiriya"
1;"Egyptian cobra";"Naja haje";"Libyan Arab Jamahiriya"
2;"European adder";"Vipera berus";"Lithuania"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Malawi"
1;"Puff adder";"Bitis arietans";"Malawi"
1;"Eastern green mamba";"Dendroaspis angusticeps";"Malawi"
1;"Black mamba";"Dendroaspis polylepis";"Malawi"
2;"Boomslang";"Dispholidus typus";"Malawi"
1;"Snouted cobra";"Naja annulifera";"Malawi"
2;"Forest cobra";"Naja melanoleuca";"Malawi"
1;"Mozambique spitting cobra";"Naja mossambica";"Malawi"
1;"Black-necked spitting cobra";"Naja nigricollis";"Malawi"
2;"Lowland swamp viper";"Proatheris superciliaris";"Malawi"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Malawi"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Malawi"
1;"Malayan krait";"Bungarus candidus";"Malaysia"
2;"Banded krait";"Bungarus fasciatus";"Malaysia"
2;"Red-headed krait";"Bungarus flaviceps";"Malaysia"
2;"Blue coralsnake";"Calliophis bivirgatus";"Malaysia"
2;"Striped coralsnake";"Calliophis intestinalis";"Malaysia"
1;"Malayan pitviper";"Calloselasma rhodostoma";"Malaysia"
2;"Shore pitviper";"Cryptelytrops purpureomaculatus";"Malaysia"
1;"Monocellate cobra";"Naja kaouthia";"Malaysia"
1;"Equatorial spitting cobra";"Naja sumatrana";"Malaysia"
2;"King cobra";"Ophiophagus hannah";"Malaysia"
2;"Sumatran pitviper";"Parias sumatranus";"Malaysia"
2;"North Philippine temple pitviper";"Tropidolaemus subannulatus";"Malaysia"
1;"Puff adder";"Bitis arietans";"Mali"
2;"Horned viper";"Cerastes cerastes";"Mali"
2;"Boomslang";"Dispholidus typus";"Mali"
1;"Joger's carpet viper";"Echis jogeri";"Mali"
1;"White-bellied carpet viper";"Echis leucogaster";"Mali"
1;"West African carpet viper";"Echis ocellatus";"Mali"
1;"West African brown spitting cobra";"Naja katiensis";"Mali"
2;"Forest cobra";"Naja melanoleuca";"Mali"
1;"Black-necked spitting cobra";"Naja nigricollis";"Mali"
1;"Senegalese cobra";"Naja senegalensis";"Mali"
1;"Martinique lancehead";"Bothrops lanceolatus";"Martinique"
2;"Puff adder";"Bitis arietans";"Mauritania"
1;"Horned viper";"Cerastes cerastes";"Mauritania"
1;"White-bellied carpet viper";"Echis leucogaster";"Mauritania"
1;"Senegalese cobra";"Naja senegalensis";"Mauritania"
1;"Common cantil";"Agkistrodon bilineatus";"Mexico"
2;"Copperhead";"Agkistrodon contortrix";"Mexico"
1;"Ornate cantil";"Agkistrodon taylori";"Mexico"
2;"Central American jumping pitviper";"Atropoides mexicanus";"Mexico"
2;"Guatemalan jumping pitviper";"Atropoides occiduus";"Mexico"
2;"Jumping pitvipers";"Atropoides spp.";"Mexico"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Mexico"
2;"Palm-pitvipers";"Bothriechis spp.";"Mexico"
1;"Terciopelo";"Bothrops asper";"Mexico"
2;"Godman's montane pitviper";"Cerrophidion godmani";"Mexico"
2;"Montane pitvipers";"Cerrophidion spp.";"Mexico"
1;"Western diamondback rattlesnake";"Crotalus atrox";"Mexico"
2;"Mexican west coast rattlesnake";"Crotalus basiliscus";"Mexico"
2;"Black-tailed rattlesnake";"Crotalus molossus";"Mexico"
2;"North Pacific rattlesnake";"Crotalus oreganus";"Mexico"
2;"Red diamondback rattlesnake";"Crotalus ruber";"Mexico"
1;"Mojave rattlesnake";"Crotalus scutulatus";"Mexico"
1;"Middle American rattlesnake";"Crotalus simus";"Mexico"
2;"Rattlesnakes";"Crotalus spp.";"Mexico"
1;"Totonacan rattlesnake";"Crotalus totonacus";"Mexico"
2;"Tzabcan rattlesnake";"Crotalus tzabcan";"Mexico"
2;"Western rattlesnake";"Crotalus viridis";"Mexico"
2;"Sonoran coralsnake";"Micruroides euryxanthus";"Mexico"
2;"Central American coralsnake";"Micrurus nigrocinctus";"Mexico"
2;"Coralsnakes";"Micrurus spp.";"Mexico"
2;"Texas coralsnake";"Micrurus tener";"Mexico"
2;"Mexican horned pitvipers";"Ophryacus spp.";"Mexico"
2;"Rainforest hognosed pitviper";"Porthidium nasutum";"Mexico"
2;"Hognosed pitvipers";"Porthidium spp.";"Mexico"
2;"Massasauga";"Sistrurus catenatus";"Mexico"
1;"Halys pitviper";"Gloydius halys";"Mongolia"
2;"European adder";"Vipera berus";"Mongolia"
2;"Steppe viper";"Vipera renardi";"Mongolia"
1;"Nose-horned viper";"Vipera ammodytes";"Montenegro"
2;"European adder";"Vipera berus";"Montenegro"
2;"Meadow viper";"Vipera ursinii";"Montenegro"
1;"Puff adder";"Bitis arietans";"Morocco"
1;"Horned viper";"Cerastes cerastes";"Morocco"
1;"Moorish viper";"Daboia mauritanica";"Morocco"
2;"White-bellied carpet viper";"Echis leucogaster";"Morocco"
1;"Egyptian cobra";"Naja haje";"Morocco"
2;"Lataste's viper";"Vipera latastei";"Morocco"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Mozambique"
1;"Puff adder";"Bitis arietans";"Mozambique"
1;"East African Gaboon viper";"Bitis gabonica";"Mozambique"
1;"Eastern green mamba";"Dendroaspis angusticeps";"Mozambique"
1;"Black mamba";"Dendroaspis polylepis";"Mozambique"
2;"Boomslang";"Dispholidus typus";"Mozambique"
2;"Rinkhals spitting cobra";"Hemachatus haemachatus";"Mozambique"
1;"Snouted cobra";"Naja annulifera";"Mozambique"
2;"Forest cobra";"Naja melanoleuca";"Mozambique"
1;"Mozambique spitting cobra";"Naja mossambica";"Mozambique"
2;"Lowland swamp viper";"Proatheris superciliaris";"Mozambique"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Mozambique"
2;"Mozambique vine snake";"Thelotornis mossambicanus";"Mozambique"
2;"Northeastern hill krait";"Bungarus bungaroides";"Myanmar"
2;"Malayan krait";"Bungarus candidus";"Myanmar"
2;"Red-headed krait";"Bungarus flaviceps";"Myanmar"
1;"Burmese krait";"Bungarus magnimaculatus";"Myanmar"
1;"Many-banded krait";"Bungarus multicinctus";"Myanmar"
2;"Greater black krait";"Bungarus niger";"Myanmar"
2;"Malayan pitviper";"Calloselasma rhodostoma";"Myanmar"
1;"White-lipped pitviper";"Cryptelytrops albolabris";"Myanmar"
1;"Bamboo pitviper";"Cryptelytrops erythrurus";"Myanmar"
2;"Shore pitviper";"Cryptelytrops purpureomaculatus";"Myanmar"
1;"Siamese Russell's viper";"Daboia siamensis";"Myanmar"
1;"Monocellate cobra";"Naja kaouthia";"Myanmar"
1;"Mandalay spitting cobra";"Naja mandalayensis";"Myanmar"
2;"King cobra";"Ophiophagus hannah";"Myanmar"
2;"Jerdon's pitviper";"Protobothrops jerdonii";"Myanmar"
2;"Kaulback's lance-headed pitviper";"Protobothrops kaulbacki";"Myanmar"
2;"Brown-spotted pitviper";"Protobothrops mucrosquamatus";"Myanmar"
2;"Bibron's burrowing asp";"Atractaspis bibronii";"Namibia"
1;"Puff adder";"Bitis arietans";"Namibia"
1;"Black mamba";"Dendroaspis polylepis";"Namibia"
2;"Boomslang";"Dispholidus typus";"Namibia"
1;"Anchieta's cobra";"Naja anchietae";"Namibia"
1;"Mozambique spitting cobra";"Naja mossambica";"Namibia"
1;"Zebra cobra";"Naja nigricincta";"Namibia"
2;"Black-necked spitting cobra";"Naja nigricollis";"Namibia"
1;"Cape cobra";"Naja nivea";"Namibia"
2;"Savanna vine or twig snake";"Thelotornis capensis";"Namibia"
2;"Northeastern hill krait";"Bungarus bungaroides";"Nepal"
1;"Indian krait";"Bungarus caeruleus";"Nepal"
2;"Banded krait";"Bungarus fasciatus";"Nepal"
2;"Lesser black krait";"Bungarus lividus";"Nepal"
1;"Greater black krait";"Bungarus niger";"Nepal"
2;"Wall's krait";"Bungarus walli";"Nepal"
2;"Nepal green pitviper";"Cryptelytrops septentrionalis";"Nepal"
1;"Russell's viper";"Daboia russelii";"Nepal"
2;"Himalayan pitviper";"Gloydius himalayanus";"Nepal"
2;"Tibetan pitviper";"Himalayophis tibetanus";"Nepal"
1;"Monocellate cobra";"Naja kaouthia";"Nepal"
1;"Indian cobra";"Naja naja";"Nepal"
2;"King cobra";"Ophiophagus hannah";"Nepal"
2;"Jerdon's pitviper";"Protobothrops jerdonii";"Nepal"
2;"European adder";"Vipera berus";"Netherlands"
2;"Common cantil";"Agkistrodon bilineatus";"Nicaragua"
2;"Central American jumping pitviper";"Atropoides mexicanus";"Nicaragua"
2;"Eyelash palm-pitviper";"Bothriechis schlegelii";"Nicaragua"
1;"Terciopelo";"Bothrops asper";"Nicaragua"
2;"Godman's montane pitviper";"Cerrophidion godmani";"Nicaragua"
1;"Middle American rattlesnake";"Crotalus simus";"Nicaragua"
2;"Central American bushmaster";"Lachesis stenophrys";"Nicaragua"
2;"Central American coralsnake";"Micrurus nigrocinctus";"Nicaragua"
2;"Coralsnakes";"Micrurus spp.";"Nicaragua"
2;"Rainforest hognosed pitviper";"Porthidium nasutum";"Nicaragua"
2;"Slender hognosed pitviper";"Porthidium ophryomegas";"Nicaragua"
1;"Puff adder";"Bitis arietans";"Niger"
2;"Horned viper";"Cerastes cerastes";"Niger"
2;"Boomslang";"Dispholidus typus";"Niger"
1;"White-bellied carpet viper";"Echis leucogaster";"Niger"
1;"West African carpet viper";"Echis ocellatus";"Niger"
2;"West African brown spitting cobra";"Naja katiensis";"Niger"
1;"Black-necked spitting cobra";"Naja nigricollis";"Niger"
2;"Nubian spitting cobra";"Naja nubiae";"Niger"
2;"Senegalese cobra";"Naja senegalensis";"Niger"
2;"Variable bush viper";"Atheris squamigera";"Nigeria"
2;"Variable burrowing asp";"Atractaspis irregularis";"Nigeria"
1;"Puff adder";"Bitis arietans";"Nigeria"
1;"East African Gaboon viper";"Bitis gabonica";"Nigeria"
2;"Rhinoceros viper";"Bitis nasicornis";"Nigeria"
1;"Jameson's mamba";"Dendroaspis jamesoni";"Nigeria"
2;"Boomslang";"Dispholidus typus";"Nigeria"
2;"White-bellied carpet viper";"Echis leucogaster";"Nigeria"
1;"West African carpet viper";"Echis ocellatus";"Nigeria"
1;"Egyptian cobra";"Naja haje";"Nigeria"
2;"West African brown spitting cobra";"Naja katiensis";"Nigeria"
2;"Forest cobra";"Naja melanoleuca";"Nigeria"
1;"Black-necked spitting cobra";"Naja nigricollis";"Nigeria"
2;"Senegalese cobra";"Naja senegalensis";"Nigeria"
2;"Gold's tree cobra";"Pseudohaje goldii";"Nigeria"
2;"Black tree cobra";"Pseudohaje nigra";"Nigeria"
2;"Forest vine or twig snake";"Thelotornis kirtlandii";"Nigeria"
2;"European adder";"Vipera berus";"Norway"
1;"Anderson's mole viper";"Atractaspis andersonii";"Oman"
1;"Puff adder";"Bitis arietans";"Oman"
2;"Arabian horned viper";"Cerastes gasperettii";"Oman"
1;"Saw-scaled viper";"Echis carinatus";"Oman"
1;"Burton's carpet viper";"Echis coloratus";"Oman"
2;"Khosatzki's carpet viper";"Echis khosatzkii";"Oman"
1;"Oman carpet viper";"Echis omanensis";"Oman"
2;"Arabian cobra";"Naja arabica";"Oman"
2;"Persian horned viper";"Pseudocerastes persicus";"Oman"
1;"Indian krait";"Bungarus caeruleus";"Pakistan"
